Time,AQI,PM2.5,PM10,SO2,NO2,O3,O3_8h,CO,AT,ATM,WDIR,WFS,PRCP,RH,AQI.1
2020/6/11 23:00,52.0,31.0,53.0,7.0,25.0,93.0,115.0,0.5,21.0,244.0,225.0,2.0,0.0,55.0,49.0
2020/6/11 23:00,52.0,31.0,53.0,7.0,25.0,93.0,115.0,0.5,21.0,244.0,225.0,2.0,0.0,55.0,52.0
2020/6/12 0:00,50.0,25.0,50.0,10.0,27.0,85.0,109.0,0.53,20.0,264.0,270.0,2.0,0.0,53.0,50.0
2020/6/12 0:00,50.0,25.0,50.0,10.0,27.0,85.0,109.0,0.53,20.0,264.0,270.0,2.0,0.0,53.0,50.0
2020/6/12 0:00,50.0,25.0,50.0,10.0,27.0,85.0,109.0,0.53,20.0,264.0,270.0,2.0,0.0,53.0,50.5
2020/6/12 1:00,51.0,26.0,51.0,12.0,26.0,80.0,80.0,0.57,20.0,264.0,270.0,2.0,0.0,55.0,51.0
2020/6/12 1:00,51.0,26.0,51.0,12.0,26.0,80.0,80.0,0.57,20.0,264.0,270.0,2.0,0.0,55.0,51.0
2020/6/12 2:00,52.0,28.0,53.0,13.0,26.0,74.0,76.0,0.53,20.0,216.0,225.0,2.0,0.0,54.0,52.0
2020/6/12 2:00,52.0,28.0,53.0,13.0,26.0,74.0,76.0,0.53,20.0,216.0,225.0,2.0,0.0,54.0,52.0
2020/6/12 3:00,51.0,29.0,51.0,16.0,25.0,73.0,75.0,0.55,20.0,151.0,135.0,1.0,0.0,56.0,51.0
2020/6/12 3:00,51.0,29.0,51.0,16.0,25.0,73.0,75.0,0.55,20.0,151.0,135.0,1.0,0.0,56.0,51.0
2020/6/12 4:00,51.0,29.0,51.0,17.0,23.0,75.0,75.0,0.5,19.0,193.0,180.0,1.0,0.0,56.0,50.0
2020/6/12 4:00,51.0,29.0,51.0,17.0,23.0,75.0,75.0,0.5,19.0,193.0,180.0,1.0,0.0,56.0,50.0
2020/6/12 5:00,53.0,25.0,56.0,11.0,26.0,70.0,74.0,0.5,19.0,278.0,270.0,1.0,0.0,56.0,53.0
2020/6/12 5:00,53.0,25.0,56.0,11.0,26.0,70.0,74.0,0.5,19.0,278.0,270.0,1.0,0.0,56.0,53.0
2020/6/12 6:00,54.0,26.0,58.0,11.0,25.0,71.0,74.0,0.47,19.0,294.0,315.0,1.0,0.0,62.0,54.0
2020/6/12 6:00,54.0,26.0,58.0,11.0,25.0,71.0,74.0,0.47,19.0,294.0,315.0,1.0,0.0,62.0,54.0
2020/6/12 6:00,54.0,26.0,58.0,11.0,25.0,71.0,74.0,0.47,19.0,294.0,315.0,1.0,0.0,62.0,54.0
2020/6/12 7:00,53.0,25.0,56.0,13.0,28.0,68.0,73.0,0.58,19.0,297.0,315.0,1.0,0.0,62.0,53.0
2020/6/12 7:00,53.0,25.0,56.0,13.0,28.0,68.0,73.0,0.58,19.0,297.0,315.0,1.0,0.0,62.0,53.0
2020/6/12 8:00,54.0,26.0,57.0,17.0,36.0,61.0,71.0,0.63,20.0,151.0,135.0,1.0,0.0,56.0,53.0
2020/6/12 8:00,54.0,26.0,57.0,17.0,36.0,61.0,71.0,0.63,20.0,151.0,135.0,1.0,0.0,56.0,53.0
2020/6/12 9:00,55.0,27.0,59.0,17.0,35.0,65.0,70.0,0.63,21.0,47.0,45.0,1.0,0.0,48.0,55.0
2020/6/12 9:00,55.0,27.0,59.0,17.0,35.0,65.0,70.0,0.63,21.0,47.0,45.0,1.0,0.0,48.0,55.0
2020/6/12 10:00,51.0,26.0,52.0,15.0,32.0,77.0,70.0,0.63,22.0,173.0,180.0,1.0,0.0,43.0,51.0
2020/6/12 10:00,51.0,26.0,52.0,15.0,32.0,77.0,70.0,0.63,22.0,173.0,180.0,1.0,0.0,43.0,51.0
2020/6/12 11:00,49.0,19.0,49.0,13.0,26.0,107.0,74.0,0.57,24.0,34.0,45.0,2.0,0.0,34.0,49.0
2020/6/12 11:00,49.0,19.0,49.0,13.0,26.0,107.0,74.0,0.57,24.0,34.0,45.0,2.0,0.0,34.0,49.0
2020/6/12 12:00,43.0,15.0,42.0,11.0,21.0,136.0,82.0,0.57,26.0,151.0,135.0,2.0,0.0,28.0,43.0
2020/6/12 12:00,43.0,15.0,42.0,11.0,21.0,136.0,82.0,0.57,26.0,151.0,135.0,2.0,0.0,28.0,43.0
2020/6/12 12:00,43.0,15.0,42.0,11.0,21.0,136.0,82.0,0.57,26.0,151.0,135.0,2.0,0.0,28.0,43.0
2020/6/12 13:00,47.0,17.0,40.0,10.0,17.0,151.0,92.0,0.48,27.0,101.0,90.0,2.0,0.0,24.0,48.0
2020/6/12 13:00,47.0,17.0,40.0,10.0,17.0,151.0,92.0,0.48,27.0,101.0,90.0,2.0,0.0,24.0,48.0
2020/6/12 14:00,47.0,16.0,39.0,7.0,14.0,151.0,102.0,0.45,28.0,56.0,45.0,1.0,0.0,24.0,48.0
2020/6/12 14:00,47.0,16.0,39.0,7.0,14.0,151.0,102.0,0.45,28.0,56.0,45.0,1.0,0.0,24.0,48.0
2020/6/12 15:00,56.0,18.0,41.0,7.0,16.0,165.0,114.0,0.5,27.0,165.0,180.0,2.0,0.0,25.0,57.0
2020/6/12 15:00,56.0,18.0,41.0,7.0,16.0,165.0,114.0,0.5,27.0,165.0,180.0,2.0,0.0,25.0,57.0
2020/6/12 16:00,70.0,22.0,42.0,7.0,17.0,176.0,129.0,0.53,29.0,218.0,225.0,2.0,0.0,24.0,70.0
2020/6/12 16:00,70.0,22.0,42.0,7.0,17.0,176.0,129.0,0.53,29.0,218.0,225.0,2.0,0.0,24.0,70.0
2020/6/12 17:00,71.0,18.0,44.0,7.0,19.0,177.0,143.0,0.65,29.0,184.0,180.0,2.0,0.0,24.0,72.0
2020/6/12 17:00,71.0,18.0,44.0,7.0,19.0,177.0,143.0,0.65,29.0,184.0,180.0,2.0,0.0,24.0,72.0
2020/6/12 18:00,68.0,22.0,50.0,6.0,19.0,174.0,155.0,0.65,29.0,188.0,180.0,2.0,0.0,24.0,70.0
2020/6/12 18:00,68.0,22.0,50.0,6.0,19.0,174.0,155.0,0.65,29.0,188.0,180.0,2.0,0.0,24.0,68.0
2020/6/12 19:00,55.0,22.0,53.0,6.0,26.0,164.0,162.0,0.65,26.0,221.0,225.0,2.0,0.0,26.0,55.0
2020/6/12 20:00,55.0,25.0,60.0,6.0,44.0,136.0,162.0,0.73,26.0,182.0,180.0,2.0,0.0,32.0,55.0
2020/6/12 21:00,59.0,31.0,68.0,7.0,39.0,113.0,157.0,0.72,25.0,299.0,315.0,2.0,0.0,30.0,59.0
2020/6/12 22:00,49.0,33.0,49.0,8.0,18.0,125.0,154.0,0.53,25.0,111.0,90.0,1.0,0.0,33.0,49.0
2020/6/12 23:00,58.0,33.0,65.0,7.0,13.0,126.0,149.0,0.4,25.0,61.0,45.0,2.0,0.0,36.0,57.0
2020/6/12 23:00,58.0,33.0,65.0,7.0,13.0,126.0,149.0,0.4,25.0,61.0,45.0,2.0,0.0,36.0,52.0
2020/6/13 0:00,54.0,31.0,58.0,6.0,12.0,120.0,142.0,0.43,21.0,15.0,360.0,2.0,0.0,38.0,53.0
2020/6/13 0:00,54.0,31.0,58.0,6.0,12.0,120.0,142.0,0.43,21.0,15.0,360.0,2.0,0.0,38.0,54.0
2020/6/13 1:00,68.0,33.0,85.0,5.0,16.0,106.0,106.0,0.38,22.0,185.0,180.0,1.0,0.0,40.0,68.0
2020/6/13 2:00,90.0,36.0,129.0,5.0,9.0,106.0,106.0,0.4,21.0,347.0,360.0,2.0,0.0,33.0,89.0
2020/6/13 3:00,75.0,34.0,100.0,5.0,8.0,108.0,106.0,0.4,20.0,358.0,360.0,2.0,0.0,38.0,75.0
2020/6/13 4:00,64.0,34.0,78.0,5.0,6.0,105.0,107.0,0.45,19.0,206.0,225.0,2.0,0.3,53.0,64.0
2020/6/13 5:00,54.0,33.0,58.0,6.0,10.0,103.0,106.0,0.33,19.0,240.0,225.0,1.0,0.1,48.0,54.0
2020/6/13 6:00,57.0,31.0,63.0,7.0,12.0,97.0,105.0,0.42,18.0,234.0,225.0,2.0,0.1,61.0,55.5
2020/6/13 6:00,57.0,31.0,63.0,7.0,12.0,97.0,105.0,0.42,18.0,234.0,225.0,2.0,0.1,61.0,57.0
2020/6/13 7:00,58.0,34.0,66.0,7.0,17.0,87.0,102.0,0.48,16.0,252.0,270.0,2.0,0.0,70.0,58.0
2020/6/13 8:00,52.0,31.0,54.0,7.0,25.0,73.0,98.0,0.45,14.0,320.0,315.0,2.0,0.2,84.0,52.0
2020/6/13 9:00,52.0,30.0,53.0,6.0,35.0,56.0,92.0,0.53,14.0,220.0,225.0,2.0,0.15000000000000002,84.0,52.0
2020/6/13 10:00,48.0,28.0,48.0,6.0,33.0,56.0,85.0,0.6,15.0,309.0,315.0,2.0,0.1,82.0,48.0
2020/6/13 11:00,44.0,26.0,44.0,5.0,33.0,64.0,79.0,0.57,16.0,1.0,360.0,2.0,0.1,81.0,44.0
2020/6/13 12:00,45.0,21.0,45.0,5.0,29.0,79.0,77.0,0.53,16.0,191.0,180.0,2.0,0.7,74.0,45.0
2020/6/13 12:00,45.0,21.0,45.0,5.0,29.0,79.0,77.0,0.53,16.0,191.0,180.0,2.0,0.7,74.0,48.0
2020/6/13 13:00,51.0,24.0,52.0,5.0,26.0,85.0,75.0,0.47,16.0,215.0,225.0,2.0,0.8,69.0,51.0
2020/6/13 14:00,55.0,25.0,59.0,5.0,26.0,76.0,72.0,0.53,16.0,189.0,180.0,2.0,0.0,76.0,55.0
2020/6/13 15:00,56.0,27.0,61.0,5.0,22.0,89.0,72.0,0.47,17.0,69.0,90.0,1.0,0.1,75.0,56.0
2020/6/13 16:00,52.0,28.0,53.0,5.0,26.0,82.0,73.0,0.5,17.0,103.0,90.0,2.0,0.2,74.0,52.0
2020/6/13 17:00,59.0,29.0,67.0,5.0,28.0,71.0,75.0,0.5,18.0,153.0,135.0,2.0,0.0,73.0,58.0
2020/6/13 18:00,51.0,27.0,52.0,6.0,27.0,79.0,78.0,0.6,17.0,93.0,90.0,1.0,0.1,64.0,51.0
2020/6/13 18:00,51.0,27.0,52.0,6.0,27.0,79.0,78.0,0.6,18.0,93.0,90.0,1.0,0.1,67.0,51.0
2020/6/13 18:00,51.0,27.0,52.0,6.0,27.0,79.0,78.0,0.6,17.0,93.0,90.0,1.0,0.1,64.0,51.0
2020/6/13 19:00,53.0,27.0,55.0,7.0,30.0,80.0,80.0,0.63,18.0,64.0,45.0,1.0,0.0,64.0,53.0
2020/6/13 19:00,53.0,27.0,55.0,7.0,30.0,80.0,80.0,0.63,18.0,64.0,45.0,1.0,0.0,64.0,53.0
2020/6/13 20:00,54.0,24.0,58.0,7.0,37.0,64.0,78.0,0.68,18.0,160.0,180.0,2.0,0.0,70.0,54.0
2020/6/13 20:00,54.0,24.0,58.0,7.0,37.0,64.0,78.0,0.68,18.0,160.0,180.0,2.0,0.0,70.0,54.0
2020/6/13 21:00,53.0,29.0,56.0,7.0,40.0,57.0,75.0,0.63,16.0,90.0,90.0,1.6666666666666667,0.0,81.0,53.0
2020/6/13 21:00,53.0,29.0,56.0,7.0,40.0,57.0,75.0,0.63,16.0,90.0,90.0,1.3333333333333335,0.0,81.0,53.0
2020/6/13 22:00,57.0,33.0,64.0,6.0,49.0,39.0,70.0,0.7,16.0,320.0,315.0,1.0,0.0,85.0,57.0
2020/6/13 22:00,57.0,33.0,64.0,6.0,49.0,39.0,70.0,0.7,16.0,320.0,315.0,1.0,0.0,85.0,57.0
2020/6/13 23:00,55.0,29.0,59.0,7.0,58.0,25.0,62.0,0.85,15.0,187.0,180.0,2.0,0.0,80.0,55.0
2020/6/13 23:00,55.0,29.0,59.0,7.0,58.0,25.0,62.0,0.85,15.0,187.0,180.0,2.0,0.0,80.0,55.0
2020/6/13 23:00,55.0,29.0,59.0,7.0,58.0,25.0,62.0,0.85,15.0,187.0,180.0,2.0,0.0,80.0,57.0
2020/6/14 0:00,59.0,26.0,68.0,7.0,62.0,14.0,54.0,0.8,14.0,296.0,315.0,1.0,0.0,88.0,59.0
2020/6/14 0:00,59.0,26.0,68.0,7.0,62.0,14.0,54.0,0.8,14.0,296.0,315.0,1.0,0.0,88.0,59.0
2020/6/14 0:00,59.0,26.0,68.0,7.0,62.0,14.0,54.0,0.8,14.0,296.0,315.0,1.0,0.0,88.0,60.0
2020/6/14 1:00,61.0,30.0,72.0,7.0,60.0,11.0,11.0,0.7,14.0,189.0,180.0,1.0,0.0,83.0,61.0
2020/6/14 1:00,61.0,30.0,72.0,7.0,60.0,11.0,11.0,0.7,14.0,189.0,180.0,1.0,0.0,83.0,61.0
2020/6/14 2:00,62.0,31.0,73.0,10.0,59.0,8.0,10.0,0.78,13.0,214.0,225.0,1.0,0.0,83.0,62.0
2020/6/14 2:00,62.0,31.0,73.0,10.0,59.0,8.0,10.0,0.78,13.0,214.0,225.0,1.0,0.0,83.0,62.0
2020/6/14 3:00,61.0,29.0,72.0,9.0,57.0,7.0,9.0,0.78,13.0,194.0,180.0,1.0,0.0,92.0,61.0
2020/6/14 3:00,61.0,29.0,72.0,9.0,57.0,7.0,9.0,0.78,13.0,194.0,180.0,1.0,0.0,92.0,61.0
2020/6/14 4:00,60.0,31.0,70.0,11.0,53.0,7.0,8.0,0.93,13.0,177.0,180.0,1.0,0.0,92.0,60.0
2020/6/14 4:00,60.0,31.0,70.0,11.0,53.0,7.0,8.0,0.93,13.0,177.0,180.0,1.0,0.0,92.0,60.0
2020/6/14 5:00,61.0,28.0,71.0,15.0,49.0,8.0,8.0,1.0,13.0,274.0,270.0,1.0,0.0,94.0,61.0
2020/6/14 5:00,61.0,28.0,71.0,15.0,49.0,8.0,8.0,1.0,13.0,274.0,270.0,1.0,0.0,94.0,61.0
2020/6/14 6:00,60.0,28.0,69.0,16.0,48.0,7.0,8.0,1.32,13.0,160.0,180.0,1.0,0.0,100.0,60.5
2020/6/14 6:00,60.0,28.0,69.0,16.0,48.0,7.0,8.0,1.32,13.0,160.0,180.0,1.0,0.0,94.0,60.0
2020/6/14 6:00,60.0,28.0,69.0,16.0,48.0,7.0,8.0,1.32,13.0,160.0,180.0,1.0,0.0,94.0,60.0
2020/6/14 7:00,61.0,31.0,71.0,19.0,45.0,12.0,8.0,1.3414285714285714,14.0,319.0,315.0,1.0,0.0,92.0,60.0
2020/6/14 7:00,61.0,31.0,71.0,19.0,45.0,12.0,8.0,1.362857142857143,14.0,319.0,315.0,1.0,0.0,92.0,60.0
2020/6/14 8:00,61.0,28.0,71.0,24.0,47.0,25.0,11.0,1.3842857142857143,16.0,51.0,45.0,1.0,0.0,81.0,61.0
2020/6/14 8:00,61.0,28.0,71.0,24.0,47.0,25.0,11.0,1.4057142857142857,16.0,51.0,45.0,1.0,0.0,81.0,61.0
2020/6/14 9:00,64.0,24.0,77.0,28.0,55.0,49.0,15.0,1.427142857142857,18.0,359.0,360.0,1.0,0.0,72.0,63.0
2020/6/14 9:00,64.0,24.0,77.0,28.0,55.0,49.0,15.0,1.4485714285714286,18.0,359.0,360.0,1.0,0.0,72.0,63.0
2020/6/14 10:00,54.0,25.0,58.0,23.0,50.0,75.0,24.0,1.47,20.0,231.0,225.0,1.0,0.0,60.0,54.0
2020/6/14 10:00,54.0,25.0,58.0,23.0,50.0,75.0,24.0,1.47,20.0,231.0,225.0,1.0,0.0,60.0,54.0
2020/6/14 11:00,49.0,25.0,49.0,15.0,36.0,88.0,34.0,1.15,21.0,33.0,45.0,2.0,0.0,50.0,49.0
2020/6/14 11:00,49.0,25.0,49.0,15.0,36.0,88.0,34.0,1.15,21.0,33.0,45.0,2.0,0.0,50.0,49.0
2020/6/14 12:00,35.0,20.0,35.0,10.0,23.0,110.0,46.0,0.82,23.0,124.0,135.0,2.0,0.0,44.0,42.0
2020/6/14 12:00,35.0,20.0,35.0,10.0,23.0,110.0,46.0,0.82,23.0,124.0,135.0,2.0,0.0,44.0,35.0
2020/6/14 13:00,40.0,21.0,36.0,8.0,20.0,127.0,61.0,0.7,25.0,134.0,135.0,3.0,0.0,39.0,40.0
2020/6/14 14:00,40.0,23.0,40.0,8.0,23.0,127.0,76.0,0.65,25.5,137.0,135.0,3.0,0.0,37.5,40.0
2020/6/14 15:00,43.0,20.0,43.0,8.0,23.0,132.0,91.0,0.65,26.0,111.0,90.0,2.0,0.0,36.0,43.0
2020/6/14 16:00,46.0,20.0,46.0,7.0,26.0,134.0,105.0,0.65,25.0,110.0,90.0,2.0,0.0,34.0,46.0
2020/6/14 17:00,54.0,20.0,58.0,6.0,25.0,131.0,115.0,0.58,26.0,139.0,135.0,2.0,0.0,30.0,54.0
2020/6/14 18:00,57.0,24.0,64.0,6.0,20.0,123.0,121.0,0.53,26.0,133.0,135.0,2.0,0.0,35.0,55.5
2020/6/14 18:00,57.0,24.0,64.0,6.0,20.0,123.0,121.0,0.53,27.0,133.0,135.0,2.0,0.0,35.0,57.0
2020/6/14 18:00,57.0,24.0,64.0,6.0,20.0,123.0,121.0,0.53,27.0,133.0,135.0,2.0,0.0,35.0,57.0
2020/6/14 19:00,58.0,24.0,66.0,5.0,18.0,119.0,125.0,0.38,26.0,140.0,135.0,2.0,0.0,34.0,58.0
2020/6/14 19:00,58.0,24.0,66.0,5.0,18.0,119.0,125.0,0.38,26.0,140.0,135.0,2.0,0.0,34.0,58.0
2020/6/14 20:00,57.0,24.0,64.0,5.0,23.0,105.0,125.0,0.47,25.0,140.0,135.0,2.0,0.0,42.0,57.0
2020/6/14 20:00,57.0,24.0,64.0,5.0,23.0,105.0,125.0,0.47,25.0,140.0,135.0,2.0,0.0,42.0,57.0
2020/6/14 21:00,61.0,26.0,72.0,6.0,25.0,96.0,121.0,0.45,24.0,134.0,135.0,2.0,0.0,46.0,61.0
2020/6/14 21:00,61.0,26.0,72.0,6.0,25.0,96.0,121.0,0.45,24.0,134.0,135.0,2.0,0.0,46.0,61.0
2020/6/14 22:00,61.0,29.0,71.0,7.0,32.0,89.0,116.0,0.53,23.0,144.0,135.0,2.0,0.0,52.0,61.0
2020/6/14 22:00,61.0,29.0,71.0,7.0,32.0,89.0,116.0,0.53,23.0,144.0,135.0,2.0,0.0,52.0,61.0
2020/6/14 23:00,56.0,29.0,62.0,6.0,29.0,89.0,111.0,0.48,23.0,145.0,135.0,2.0,0.0,52.0,55.0
2020/6/14 23:00,56.0,29.0,62.0,6.0,29.0,89.0,111.0,0.48,23.0,145.0,135.0,2.0,0.0,52.0,56.0
2020/6/14 23:00,56.0,29.0,62.0,6.0,29.0,89.0,111.0,0.48,23.0,145.0,135.0,2.0,0.0,52.0,56.0
2020/6/15 0:00,57.0,24.0,63.0,5.0,18.0,100.0,106.0,0.45,22.0,130.0,135.0,2.0,0.0,55.0,56.0
2020/6/15 0:00,57.0,24.0,63.0,5.0,18.0,100.0,106.0,0.45,22.0,130.0,135.0,2.0,0.0,55.0,56.0
2020/6/15 0:00,57.0,24.0,63.0,5.0,18.0,100.0,106.0,0.45,22.0,130.0,135.0,2.0,0.0,55.0,54.0
2020/6/15 1:00,52.0,24.0,54.0,6.0,17.0,97.0,97.0,0.53,21.0,124.0,135.0,2.0,0.0,59.0,52.0
2020/6/15 1:00,52.0,24.0,54.0,6.0,17.0,97.0,97.0,0.53,21.0,124.0,135.0,2.0,0.0,59.0,52.0
2020/6/15 2:00,54.0,24.0,58.0,7.0,19.0,90.0,93.0,0.63,21.0,131.0,135.0,2.0,0.0,61.0,54.0
2020/6/15 2:00,54.0,24.0,58.0,7.0,19.0,90.0,93.0,0.63,21.0,131.0,135.0,2.0,0.0,61.0,54.0
2020/6/15 3:00,51.0,24.0,51.0,10.0,23.0,78.0,88.0,0.73,21.0,122.0,135.0,2.0,0.0,64.0,51.0
2020/6/15 3:00,51.0,24.0,51.0,10.0,23.0,78.0,88.0,0.73,21.0,122.0,135.0,2.0,0.0,64.0,51.0
2020/6/15 4:00,51.0,26.0,51.0,10.0,21.0,78.0,86.0,0.65,21.0,129.0,135.0,1.0,0.0,67.0,51.0
2020/6/15 4:00,51.0,26.0,51.0,10.0,21.0,78.0,86.0,0.65,21.0,129.0,135.0,1.0,0.0,67.0,51.0
2020/6/15 5:00,53.0,22.0,55.0,13.0,18.0,79.0,84.0,0.72,20.0,119.0,135.0,1.0,0.0,67.0,53.0
2020/6/15 5:00,53.0,22.0,55.0,13.0,18.0,79.0,84.0,0.72,20.0,119.0,135.0,1.0,0.0,67.0,53.0
2020/6/15 6:00,55.0,26.0,59.0,17.0,22.0,70.0,82.0,0.88,20.0,160.0,180.0,1.0,0.0,71.0,55.0
2020/6/15 6:00,55.0,26.0,59.0,17.0,22.0,70.0,82.0,0.88,20.0,160.0,180.0,1.0,0.0,71.0,55.0
2020/6/15 6:00,55.0,26.0,59.0,17.0,22.0,70.0,82.0,0.88,20.0,160.0,180.0,1.0,0.0,71.0,55.5
2020/6/15 7:00,56.0,23.0,62.0,16.0,36.0,54.0,78.0,0.97,20.0,58.0,45.0,1.0,0.0,72.0,56.0
2020/6/15 7:00,56.0,23.0,62.0,16.0,36.0,54.0,78.0,0.97,20.0,58.0,45.0,1.0,0.0,72.0,56.0
2020/6/15 8:00,60.0,28.0,69.0,19.0,36.0,54.0,75.0,0.88,21.0,54.0,45.0,1.0,0.0,66.0,59.0
2020/6/15 8:00,60.0,28.0,69.0,19.0,36.0,54.0,75.0,0.88,21.0,54.0,45.0,1.0,0.0,66.0,59.0
2020/6/15 9:00,60.0,25.0,69.0,20.0,34.0,62.0,71.0,0.98,22.0,99.0,90.0,1.0,0.0,59.0,59.0
2020/6/15 9:00,60.0,25.0,69.0,20.0,34.0,62.0,71.0,0.98,22.0,99.0,90.0,1.0,0.0,59.0,59.0
2020/6/15 10:00,54.0,25.0,57.0,21.0,31.0,84.0,70.0,1.07,23.0,339.0,360.0,1.0,0.0,54.0,54.0
2020/6/15 10:00,54.0,25.0,57.0,21.0,31.0,84.0,70.0,1.07,23.0,339.0,360.0,1.0,0.0,54.0,54.0
2020/6/15 11:00,58.0,21.0,65.0,18.0,29.0,99.0,75.0,1.0,24.0,326.0,315.0,2.0,0.0,54.0,58.0
2020/6/15 11:00,58.0,21.0,65.0,18.0,29.0,99.0,75.0,1.0,24.0,326.0,315.0,2.0,0.0,54.0,58.0
2020/6/15 12:00,57.0,21.0,64.0,16.0,31.0,86.0,71.0,0.83,22.0,331.0,315.0,2.0,0.0,53.0,43.0
2020/6/15 12:00,57.0,21.0,64.0,16.0,31.0,86.0,71.0,0.83,22.0,331.0,315.0,2.0,0.0,53.0,43.0
2020/6/15 12:00,57.0,21.0,64.0,16.0,31.0,86.0,71.0,0.83,22.0,331.0,315.0,2.0,0.0,53.0,43.0
2020/6/15 13:00,59.0,29.0,68.0,19.0,24.0,90.0,72.0,0.8,24.0,298.0,315.0,2.0,0.0,50.0,59.0
2020/6/15 13:00,59.0,29.0,68.0,19.0,24.0,90.0,72.0,0.8,24.0,298.0,315.0,2.0,0.0,50.0,59.0
2020/6/15 14:00,61.0,32.0,71.0,19.0,25.0,103.0,77.0,0.63,24.0,137.0,135.0,2.0,0.0,34.0,61.0
2020/6/15 14:00,61.0,32.0,71.0,19.0,25.0,103.0,77.0,0.63,24.0,137.0,135.0,2.0,0.0,34.0,61.0
2020/6/15 15:00,60.0,32.0,70.0,19.0,25.0,119.0,86.0,0.55,26.0,291.0,270.0,1.0,0.0,47.0,60.0
2020/6/15 15:00,60.0,32.0,70.0,19.0,25.0,119.0,86.0,0.55,26.0,291.0,270.0,1.0,0.0,47.0,60.0
2020/6/15 16:00,62.0,34.0,74.0,18.0,29.0,126.0,97.0,0.6,24.0,328.0,315.0,2.0,0.0,46.0,62.0
2020/6/15 16:00,62.0,34.0,74.0,18.0,29.0,126.0,97.0,0.6,24.0,328.0,315.0,2.0,0.0,46.0,62.0
2020/6/15 17:00,62.0,36.0,74.0,16.0,35.0,118.0,105.0,0.72,25.0,41.0,45.0,1.0,0.0,45.0,62.0
2020/6/15 17:00,62.0,36.0,74.0,16.0,35.0,118.0,105.0,0.72,25.0,41.0,45.0,1.0,0.0,45.0,62.0
2020/6/15 18:00,55.0,39.0,50.0,11.0,21.0,114.0,109.0,0.55,24.0,295.0,315.0,1.0,0.0,46.0,55.0
2020/6/15 18:00,55.0,39.0,50.0,11.0,21.0,114.0,109.0,0.55,24.0,295.0,315.0,1.0,0.0,46.0,55.0
2020/6/15 18:00,55.0,39.0,50.0,11.0,21.0,114.0,109.0,0.55,24.0,295.0,315.0,1.0,0.0,46.0,55.0
2020/6/15 19:00,47.0,29.0,47.0,10.0,24.0,109.0,110.0,0.52,24.0,178.0,180.0,2.0,0.0,46.0,47.0
2020/6/15 19:00,47.0,29.0,47.0,10.0,24.0,109.0,110.0,0.52,24.0,178.0,180.0,2.0,0.0,46.0,47.0
2020/6/15 20:00,44.0,27.0,44.0,10.0,20.0,108.0,111.0,0.5,23.0,211.0,225.0,1.0,0.0,50.0,44.0
2020/6/15 20:00,44.0,27.0,44.0,10.0,20.0,108.0,111.0,0.5,23.0,211.0,225.0,1.0,0.0,50.0,44.0
2020/6/15 21:00,44.0,23.0,44.0,7.0,14.0,106.0,113.0,0.42,19.0,315.0,315.0,2.0,0.0,68.0,44.0
2020/6/15 21:00,44.0,23.0,44.0,7.0,14.0,106.0,113.0,0.42,19.0,315.0,315.0,2.0,0.0,68.0,44.0
2020/6/15 22:00,42.0,22.0,42.0,6.0,16.0,101.0,113.0,0.48,18.0,296.0,315.0,2.0,0.19999999999999998,76.0,42.0
2020/6/15 22:00,42.0,22.0,42.0,6.0,16.0,101.0,113.0,0.48,18.0,296.0,315.0,2.0,0.39999999999999997,76.0,42.0
2020/6/15 23:00,47.0,23.0,47.0,7.0,23.0,92.0,109.0,0.5,17.0,295.0,315.0,3.0,0.6,80.0,46.0
2020/6/15 23:00,47.0,23.0,47.0,7.0,23.0,92.0,109.0,0.5,17.0,295.0,315.0,3.0,0.6,80.0,56.0
2020/6/16 0:00,46.0,23.0,46.0,7.0,25.0,83.0,104.0,0.53,17.0,300.0,315.0,2.0,0.8,80.0,51.0
2020/6/16 0:00,46.0,23.0,46.0,7.0,25.0,83.0,104.0,0.53,16.0,300.0,315.0,2.0,0.8,96.0,46.0
2020/6/16 1:00,42.0,23.0,42.0,6.0,19.0,85.0,85.0,0.55,16.0,299.0,315.0,2.0,0.6666666666666667,96.0,42.0
2020/6/16 2:00,42.0,22.0,42.0,6.0,19.0,78.0,81.0,0.58,15.5,335.0,315.0,2.0,0.5333333333333334,96.0,42.0
2020/6/16 3:00,37.0,21.0,37.0,5.0,18.0,80.0,81.0,0.58,15.0,314.0,315.0,2.0,0.4,96.0,37.0
2020/6/16 4:00,35.0,23.0,35.0,6.0,20.0,72.0,79.0,0.6,15.0,321.0,315.0,2.0,0.1,97.0,35.0
2020/6/16 5:00,37.0,21.0,37.0,5.0,19.0,69.0,77.0,0.63,14.0,317.0,315.0,2.0,0.0,97.0,37.0
2020/6/16 6:00,38.0,22.0,38.0,6.0,18.0,69.0,75.0,0.63,15.0,287.0,270.0,2.0,0.5,97.0,37.5
2020/6/16 6:00,38.0,22.0,38.0,6.0,18.0,69.0,75.0,0.63,15.0,287.0,270.0,2.0,0.5,97.0,38.0
2020/6/16 6:00,38.0,22.0,38.0,6.0,18.0,69.0,75.0,0.63,15.0,287.0,270.0,2.0,0.5,97.0,38.0
2020/6/16 7:00,40.0,23.0,40.0,6.0,26.0,58.0,73.0,0.78,15.0,284.0,270.0,2.0,0.0,95.0,40.0
2020/6/16 7:00,40.0,23.0,40.0,6.0,26.0,58.0,73.0,0.78,15.0,284.0,270.0,2.0,0.0,95.0,40.0
